Time,Tobii_Timestamp,GlobalDominantHand_Rotation_X,GlobalDominantHand_Rotation_Y,GlobalDominantHand_Rotation_Z,GlobalDominantHand_Position_X,GlobalDominantHand_Position_Y,GlobalDominantHand_Position_Z,GlobalNonDominantHand_Rotation_X,GlobalNonDominantHand_Rotation_Y,GlobalNonDominantHand_Rotation_Z,GlobalNonDominantHand_Position_X,GlobalNonDominantHand_Position_Y,GlobalNonDominantHand_Position_Z,LocalDominantHand_Rotation_X,LocalDominantHand_Rotation_Y,LocalDominantHand_Rotation_Z,LocalDominantHand_Position_X,LocalDominantHand_Position_Y,LocalDominantHand_Position_Z,LocalNonDominantHand_Rotation_X,LocalNonDominantHand_Rotation_Y,LocalNonDominantHand_Rotation_Z,LocalNonDominantHand_Position_X,LocalNonDominantHand_Position_Y,LocalNonDominantHand_Position_Z,Camera_Rotation_X,Camera_Rotation_Y,Camera_Rotation_Z,Camera_Position_X,Camera_Position_Y,Camera_Position_Z,Head_Rotation_X,Head_Rotation_Y,Head_Rotation_Z,Head_Position_X,Head_Position_Y,Head_Position_Z,Eye_GazePosition_Left_Position_X,Eye_GazePosition_Left_Position_Y,Eye_GazePosition_Left_Position_Z,Eye_GazePosition_Right_Position_X,Eye_GazePosition_Right_Position_Y,Eye_GazePosition_Right_Position_Z,Eye_GazeDirection_Left_Position_X,Eye_GazeDirection_Left__Position_Y,Eye_GazeDirection_Left__Position_Z,Eye_GazeDirection_Right_Position_X,Eye_GazeDirection_Right__Position_Y,Eye_GazeDirection_Right__Position_Z,CombinedGazeRayWorld_Eye_Direction_X,CombinedGazeRayWorld_Eye_Direction_Y,CombinedGazeRayWorld_Eye_Direction_Z,CombinedGazeRayWorld_Eye_Position_X,CombinedGazeRayWorld_Eye_Position_Y,CombinedGazeRayWorld_Eye_Position_Z,PupilDiameter_Left,PupilDiameter_Right,PupilPositionInTrackingArea_Left_X,PupilPositionInTrackingArea_Left_Y,PupilPositionInTrackingArea_Right_X,PupilPositionInTrackingArea_Right_Y,UserAreaInput
0.07995605,52146299193,-0.3066909,0.02317338,0.05223487,-0.32726,1.239491,0.1238544,-0.3808833,-0.108505,-0.03316365,-0.5015595,1.111899,0.115088,-0.3066909,0.02317338,0.05223487,-0.32726,1.239491,0.1238544,-0.3808833,-0.108505,-0.03316365,-0.5015595,1.111899,0.115088,0.00029329,-0.1180373,0.02332927,-0.4455554,1.52783,-0.123054,-0.0001439869,-0.1186694,0.02308987,-0.4491051,1.52779,-0.1085998,-0.02965036,0.008326798,-0.01528178,0.02965826,0.005646866,-0.01604874,0.03041077,0.008010864,0.9994965,-0.08555603,0.01399231,0.9962311,-0.2628174,0.004549501,0.9648349,-0.4457305,1.534851,-0.1238632,0.004116608,0.003715439,0.5764155,0.2419767,0.4208036,0.333401,POSX5G
0.09100342,52146307525,-0.3070982,0.02280637,0.05295831,-0.3273753,1.239561,0.1238563,-0.3809329,-0.1086206,-0.03251262,-0.5016514,1.111916,0.1151584,-0.3070982,0.02280637,0.05295831,-0.3273753,1.239561,0.1238563,-0.3809329,-0.1086206,-0.03251262,-0.5016514,1.111916,0.1151584,0.0004764035,-0.117786,0.02357302,-0.4455085,1.527811,-0.1230396,-5.317761E-05,-0.1185168,0.02315191,-0.4490874,1.527779,-0.108574,-0.02965213,0.008324341,-0.0152695,0.02965773,0.005656281,-0.01607265,0.02853394,0.01225281,0.9995117,-0.08602905,0.01446533,0.9961853,-0.2637529,0.006663364,0.9645673,-0.4457185,1.534846,-0.1238433,0.004149261,0.003721695,0.5760172,0.2412153,0.4207103,0.3332048,POSX5G
0.09100342,52146315856,-0.3070982,0.02280637,0.05295831,-0.3273753,1.239561,0.1238563,-0.3809329,-0.1086206,-0.03251262,-0.5016514,1.111916,0.1151584,-0.3070982,0.02280637,0.05295831,-0.3273753,1.239561,0.1238563,-0.3809329,-0.1086206,-0.03251262,-0.5016514,1.111916,0.1151584,0.0004764035,-0.117786,0.02357302,-0.4455085,1.527811,-0.1230396,4.855449E-05,-0.1184207,0.02320044,-0.4490904,1.527772,-0.1085478,-0.02965036,0.008330032,-0.01527968,0.02965805,0.005648728,-0.01604602,0.02894592,0.009765625,0.999527,-0.08657837,0.01580811,0.996109,-0.2636055,0.005876977,0.9646127,-0.4457262,1.534842,-0.1238082,0.004129013,0.003727722,0.5761561,0.2415479,0.4206549,0.3330407,POSX5G
0.1138306,52146324188,-0.3073772,0.02177423,0.05247562,-0.3276245,1.2398,0.1237645,-0.3810784,-0.1089377,-0.03211689,-0.5016859,1.111933,0.1151243,-0.3073772,0.02177423,0.05247562,-0.3276245,1.2398,0.1237645,-0.3810784,-0.1089377,-0.03211689,-0.5016859,1.111933,0.1151243,0.0007370948,-0.1173899,0.02378003,-0.4454478,1.527811,-0.1229811,0.0001648961,-0.1182712,0.02325909,-0.4490867,1.52776,-0.1085145,-0.02965109,0.008326523,-0.0152666,0.02965706,0.005657425,-0.01606697,0.02903748,0.009155273,0.999527,-0.08720398,0.01489258,0.9960785,-0.2635364,0.004860941,0.9646373,-0.4457283,1.534836,-0.1237785,0.004111069,0.003718445,0.5761612,0.2416731,0.4205,0.3330564,POSX5G
0.1138306,52146332519,-0.3073772,0.02177423,0.05247562,-0.3276245,1.2398,0.1237645,-0.3810784,-0.1089377,-0.03211689,-0.5016859,1.111933,0.1151243,-0.3073772,0.02177423,0.05247562,-0.3276245,1.2398,0.1237645,-0.3810784,-0.1089377,-0.03211689,-0.5016859,1.111933,0.1151243,0.0007370948,-0.1173899,0.02378003,-0.4454478,1.527811,-0.1229811,0.0003144761,-0.1180082,0.02335747,-0.4490643,1.527736,-0.1084701,-0.02965219,0.008326019,-0.01525996,0.02965634,0.005665146,-0.01608455,0.02919006,0.01191711,0.9994965,-0.08711243,0.01348877,0.9960938,-0.2629322,0.005233448,0.9648001,-0.4457154,1.53482,-0.1237396,0.004140671,0.003717804,0.5761347,0.241158,0.4204781,0.3331716,POSX5G
0.123291,52146340851,-0.3073965,0.0212005,0.05128339,-0.3276329,1.239849,0.1237441,-0.3810912,-0.1090022,-0.03238088,-0.50172,1.111953,0.1151986,-0.3073965,0.0212005,0.05128339,-0.3276329,1.239849,0.1237441,-0.3810912,-0.1090022,-0.03238088,-0.50172,1.111953,0.1151986,0.0007540517,-0.1170979,0.02366253,-0.4454667,1.527785,-0.1229245,0.0004596428,-0.117809,0.02355071,-0.4490211,1.527716,-0.1084573,-0.02965596,0.008326523,-0.0152558,0.02965518,0.005673111,-0.01610251,0.02520752,0.01890564,0.9994965,-0.08752441,0.01408386,0.996048,-0.2648258,0.008589428,0.964258,-0.4456823,1.534809,-0.1237337,0.004174423,0.003723923,0.5753132,0.2398799,0.4203786,0.3329557,POSX5G
0.123291,52146349182,-0.3073965,0.0212005,0.05128339,-0.3276329,1.239849,0.1237441,-0.3810912,-0.1090022,-0.03238088,-0.50172,1.111953,0.1151986,-0.3073965,0.0212005,0.05128339,-0.3276329,1.239849,0.1237441,-0.3810912,-0.1090022,-0.03238088,-0.50172,1.111953,0.1151986,0.0007540517,-0.1170979,0.02366253,-0.4454667,1.527785,-0.1229245,0.0005786209,-0.1176685,0.02367695,-0.4489808,1.527706,-0.1084421,-0.02965364,0.008333771,-0.01527043,0.02965494,0.00566449,-0.0160723,0.02745056,0.01652527,0.9994812,-0.08764648,0.01495361,0.9960327,-0.2634959,0.00761775,0.9646305,-0.4456492,1.534803,-0.1237103,0.004157684,0.003728012,0.5757843,0.2401728,0.4203738,0.332878,POSX5G
0.123291,52146357514,-0.3073965,0.0212005,0.05128339,-0.3276329,1.239849,0.1237441,-0.3810912,-0.1090022,-0.03238088,-0.50172,1.111953,0.1151986,-0.3073965,0.0212005,0.05128339,-0.3276329,1.239849,0.1237441,-0.3810912,-0.1090022,-0.03238088,-0.50172,1.111953,0.1151986,0.0007540517,-0.1170979,0.02366253,-0.4454667,1.527785,-0.1229245,0.0006731094,-0.1175212,0.02374969,-0.4489552,1.527703,-0.1084189,-0.02965507,0.008332428,-0.01526346,0.02965454,0.005656601,-0.01604454,0.02732849,0.01646423,0.9994812,-0.08798218,0.01574707,0.9959869,-0.2634444,0.007772159,0.9646433,-0.4456341,1.534798,-0.1236702,0.00413977,0.003733841,0.5757318,0.2401814,0.4203314,0.3327934,POSX5G
0.1535034,52146365845,-0.3059478,0.02023809,0.0507986,-0.3278346,1.239847,0.1238787,-0.3810121,-0.1085675,-0.03301261,-0.5015587,1.11194,0.1152652,-0.3059478,0.02023809,0.0507986,-0.3278346,1.239847,0.1238787,-0.3810121,-0.1085675,-0.03301261,-0.5015587,1.11194,0.1152652,0.0008485293,-0.1165715,0.02370322,-0.4454466,1.527755,-0.1228504,0.0007380588,-0.1173733,0.02377336,-0.4489442,1.527704,-0.1083912,-0.02965521,0.008332824,-0.01526027,0.02965335,0.005664627,-0.01606249,0.02886963,0.0189209,0.9993896,-0.08842468,0.01568604,0.9959564,-0.2626782,0.008868968,0.9648428,-0.4456272,1.534805,-0.1236501,0.004151581,0.003732498,0.5759876,0.2397038,0.4202129,0.3326843,POSX5G
0.1535034,52146374177,-0.3059478,0.02023809,0.0507986,-0.3278346,1.239847,0.1238787,-0.3810121,-0.1085675,-0.03301261,-0.5015587,1.11194,0.1152652,-0.3059478,0.02023809,0.0507986,-0.3278346,1.239847,0.1238787,-0.3810121,-0.1085675,-0.03301261,-0.5015587,1.11194,0.1152652,0.0008485293,-0.1165715,0.02370322,-0.4454466,1.527755,-0.1228504,0.0007435752,-0.1172783,0.02373513,-0.4489475,1.527695,-0.1083721,-0.02965616,0.008331466,-0.01525377,0.02965257,0.005671524,-0.01607726,0.02955627,0.01847839,0.9993896,-0.08786011,0.01391602,0.9960327,-0.2618399,0.007796038,0.9650799,-0.445633,1.534799,-0.1236358,0.004138443,0.00372879,0.5760865,0.2397816,0.4202653,0.3328551,POSX5G
0.1688843,52146382508,-0.3048925,0.02037319,0.05067828,-0.3278693,1.239733,0.1242759,-0.3809574,-0.1081767,-0.03297516,-0.5014763,1.111953,0.1153857,-0.3048925,0.02037319,0.05067828,-0.3278693,1.239733,0.1242759,-0.3809574,-0.1081767,-0.03297516,-0.5014763,1.111953,0.1153857,0.0006855248,-0.1158964,0.02346467,-0.4453965,1.527872,-0.1227917,0.0007490909,-0.1171834,0.02369691,-0.4489509,1.527687,-0.108353,-0.0296553,0.008339188,-0.01526981,0.02965115,0.005677582,-0.01609048,0.03024292,0.0173645,0.9993896,-0.08888245,0.01419067,0.9959259,-0.2617998,0.007373855,0.965094,-0.4456359,1.534797,-0.1236315,0.004125198,0.003729202,0.5762427,0.2398316,0.4200494,0.3327174,POSX5G
0.1688843,52146390840,-0.3048925,0.02037319,0.05067828,-0.3278693,1.239733,0.1242759,-0.3809574,-0.1081767,-0.03297516,-0.5014763,1.111953,0.1153857,-0.3048925,0.02037319,0.05067828,-0.3278693,1.239733,0.1242759,-0.3809574,-0.1081767,-0.03297516,-0.5014763,1.111953,0.1153857,0.0006855248,-0.1158964,0.02346467,-0.4453965,1.527872,-0.1227917,0.0007595678,-0.1170672,0.02366491,-0.4489518,1.527677,-0.1083313,-0.02965472,0.008346008,-0.01528458,0.02965164,0.005668961,-0.01606067,0.03114319,0.01669312,0.9993744,-0.08770752,0.01574707,0.9960175,-0.2605889,0.007859062,0.9654179,-0.4456412,1.534787,-0.1236029,0.004127518,0.003743362,0.5764176,0.2398363,0.4202959,0.3325341,POSX5G
0.1782837,52146399171,-0.3043538,0.02099774,0.05018811,-0.3278175,1.23953,0.1244002,-0.380925,-0.10795,-0.0327966,-0.5014256,1.111948,0.1154175,-0.3043538,0.02099774,0.05018811,-0.3278175,1.23953,0.1244002,-0.380925,-0.10795,-0.0327966,-0.5014256,1.111948,0.1154175,0.0006225965,-0.1156863,0.02355185,-0.4453906,1.527877,-0.1227958,0.0008143412,-0.116762,0.0236885,-0.4489312,1.527658,-0.1082862,-0.02965791,0.008342681,-0.01527576,0.02965073,0.005660248,-0.01603346,0.02947998,0.01449585,0.9994507,-0.08813477,0.01673889,0.9959564,-0.260977,0.007105744,0.9653189,-0.4456363,1.534764,-0.1235422,0.004118332,0.003747009,0.5760336,0.2402728,0.4202155,0.332452,POSX5G
0.1904907,52146407503,-0.3035899,0.02210181,0.04923254,-0.3275867,1.239338,0.124677,-0.3808951,-0.1078736,-0.03284835,-0.5013757,1.111869,0.1156012,-0.3035899,0.02210181,0.04923254,-0.3275867,1.239338,0.124677,-0.3808951,-0.1078736,-0.03284835,-0.5013757,1.111869,0.1156012,0.000579881,-0.1155659,0.02360543,-0.4453777,1.527798,-0.1227769,0.0008151918,-0.1164334,0.02365443,-0.4489041,1.527672,-0.1082451,-0.02965713,0.008348725,-0.01528983,0.02965005,0.005652161,-0.01600844,0.03050232,0.01304626,0.9994354,-0.08789063,0.01675415,0.9959869,-0.2596948,0.006441603,0.9656693,-0.4456199,1.534776,-0.123498,0.004108932,0.003752945,0.5762433,0.2404362,0.4202542,0.3325252,POSX5G
0.1904907,52146415834,-0.3035899,0.02210181,0.04923254,-0.3275867,1.239338,0.124677,-0.3808951,-0.1078736,-0.03284835,-0.5013757,1.111869,0.1156012,-0.3035899,0.02210181,0.04923254,-0.3275867,1.239338,0.124677,-0.3808951,-0.1078736,-0.03284835,-0.5013757,1.111869,0.1156012,0.000579881,-0.1155659,0.02360543,-0.4453777,1.527798,-0.1227769,0.0007265154,-0.1160662,0.02352466,-0.4488661,1.527739,-0.1082106,-0.02966046,0.008346725,-0.01528183,0.0296488,0.005645706,-0.0159881,0.02914429,0.0163269,0.9994354,-0.08833313,0.01817322,0.9959106,-0.2599534,0.008981388,0.9655794,-0.4455965,1.534835,-0.1234538,0.004138764,0.003755066,0.5758854,0.2398728,0.4201607,0.3323433,POSX5G
0.2022095,52146424166,-0.3025081,0.02286784,0.04876251,-0.3275306,1.239201,0.1250252,-0.3809687,-0.1079487,-0.03267699,-0.501368,1.111881,0.1156206,-0.3025081,0.02286784,0.04876251,-0.3275306,1.239201,0.1250252,-0.3809687,-0.1079487,-0.03267699,-0.501368,1.111881,0.1156206,0.0006440745,-0.1153574,0.02359133,-0.4453748,1.527806,-0.1227729,0.0006548312,-0.1157939,0.02350719,-0.4488427,1.527773,-0.1081959,-0.02966202,0.008343689,-0.01527324,0.02964829,0.00563916,-0.01596764,0.02928162,0.01475525,0.9994507,-0.08804321,0.01846313,0.9959412,-0.2591926,0.008509456,0.9657882,-0.4455851,1.534862,-0.123428,0.004113053,0.003764053,0.5758761,0.2401751,0.4202128,0.3323695,POSX5G
0.2108154,52146432497,-0.3012495,0.02323139,0.04865034,-0.3273757,1.238943,0.1252719,-0.3811173,-0.1080793,-0.03239278,-0.50138,1.111923,0.1156153,-0.3012495,0.02323139,0.04865034,-0.3273757,1.238943,0.1252719,-0.3811173,-0.1080793,-0.03239278,-0.50138,1.111923,0.1156153,0.0005797366,-0.1152422,0.02349884,-0.445371,1.527822,-0.1227581,0.0006097995,-0.1156502,0.0235679,-0.4488316,1.527754,-0.1081914,-0.02966348,0.00834285,-0.01526979,0.02964818,0.005632584,-0.0159465,0.0295105,0.01654053,0.9994202,-0.08699036,0.01843262,0.9960327,-0.2583338,0.009494987,0.9660091,-0.4455826,1.534837,-0.1234134,0.004133743,0.003765518,0.5758537,0.2398711,0.4203905,0.3324337,POSX5G
0.2247314,52146440829,-0.2997843,0.02322039,0.04794418,-0.3272416,1.23876,0.1254365,-0.3813426,-0.1083276,-0.03212407,-0.501417,1.112043,0.1155711,-0.2997843,0.02322039,0.04794418,-0.3272416,1.23876,0.1254365,-0.3813426,-0.1083276,-0.03212407,-0.501417,1.112043,0.1155711,0.0003698475,-0.1150955,0.0234428,-0.4453408,1.527823,-0.1227581,0.0005803858,-0.1155673,0.0236048,-0.4488203,1.5277,-0.1081778,-0.0296664,0.008341095,-0.01526573,0.02964661,0.005640259,-0.01596748,0.02786255,0.01577759,0.9994812,-0.08833313,0.01742554,0.9959259,-0.2595824,0.008590907,0.9656827,-0.4455746,1.534786,-0.1234096,0.00414476,0.003756744,0.5754706,0.240037,0.4201013,0.3324984,POSX5G
0.2247314,52146449161,-0.2997843,0.02322039,0.04794418,-0.3272416,1.23876,0.1254365,-0.3813426,-0.1083276,-0.03212407,-0.501417,1.112043,0.1155711,-0.2997843,0.02322039,0.04794418,-0.3272416,1.23876,0.1254365,-0.3813426,-0.1083276,-0.03212407,-0.501417,1.112043,0.1155711,0.0003698475,-0.1150955,0.0234428,-0.4453408,1.527823,-0.1227581,0.000624291,-0.1154216,0.02359567,-0.4488138,1.527703,-0.1081738,-0.02966831,0.008338928,-0.01526012,0.02964593,0.005634247,-0.01594815,0.02740479,0.01408386,0.9995117,-0.08773804,0.01818848,0.9959717,-0.2592098,0.008050619,0.9657875,-0.4455765,1.534786,-0.1233941,0.00412178,0.003759598,0.5753467,0.2403731,0.4201914,0.3324228,POSX5G
0.2357788,52146457492,-0.2979503,0.02260128,0.04733724,-0.3273162,1.238435,0.1258304,-0.3814425,-0.1084432,-0.03197639,-0.5014238,1.112105,0.1155561,-0.2979503,0.02260128,0.04733724,-0.3273162,1.238435,0.1258304,-0.3814425,-0.1084432,-0.03197639,-0.5014238,1.112105,0.1155561,0.0003154529,-0.1151848,0.02343667,-0.445303,1.527855,-0.1227199,0.0006090606,-0.1152947,0.02354099,-0.4488071,1.527715,-0.1081636,-0.02967221,0.008338104,-0.01525677,0.02964473,0.005628708,-0.01593089,0.0243988,0.01628113,0.9995575,-0.08778381,0.01927185,0.9959412,-0.2605057,0.009671796,0.9654239,-0.4455776,1.534793,-0.1233755,0.00413031,0.003747879,0.5747029,0.2399961,0.4201436,0.3322851,POSX5G
